date,Unnamed: 0,n_sick,calls,n_duty,n_sby,sby_need,dafted,weekday,year,calendarweek,month,quarter,season,Feiertage,schulferien,Sick-ratio,Residuals_calls,rolling_mean_7_calls,rolling_mean_7_Sick-ratio,lag_49_calls,lag_365_calls,lag_49_Sickratio,lag_365_Sickratio,average7days45lag_calls,average7days45lag_Sickratio,Fahrer_benötigt
2018-08-19,870,75,9228,1900,90,21,0,6,2018,33,8,3,2,0,0,0.0394736842105263,1030.7367078209418,8664.857142857143,0.03263157894736837,9240.0,8748.0,0.0426315789473684,0.0288888888888888,8991.42857142857,0.04007518796992476,1845.6
2018-08-20,871,79,8304,1900,90,0,0,0,2018,34,8,3,2,0,0,0.041578947368421,-863.1319461197611,8706.0,0.03375939849624056,10416.0,8406.0,0.0421052631578947,0.0338888888888888,8984.57142857143,0.03872180451127814,1660.8
2018-08-21,872,71,9996,1900,90,171,81,1,2018,34,8,3,2,0,0,0.0373684210526315,666.3140469115972,8684.57142857143,0.034736842105263115,8694.0,8316.0,0.0368421052631578,0.0366666666666666,9231.42857142857,0.03736842105263153,1999.2
2018-08-22,873,79,9354,1900,90,50,0,2,2018,34,8,3,2,0,0,0.041578947368421,-175.6145245169737,8834.57142857143,0.03669172932330823,8844.0,8556.0,0.031578947368421,0.0422222222222222,9114.0,0.03714285714285709,1870.8
2018-08-23,874,83,9786,1900,90,141,51,3,2018,34,8,3,2,0,0,0.0436842105263157,461.7966253088108,8854.285714285714,0.03872180451127814,8544.0,7602.0,0.0331578947368421,0.0411111111111111,8959.714285714286,0.037368421052631516,1957.2
2018-08-24,875,89,9072,1900,90,4,0,4,2018,34,8,3,2,0,0,0.0468421052631578,-267.6789844472865,9030.0,0.04075187969924805,9462.0,9156.0,0.0373684210526315,0.04,9113.142857142857,0.03796992481203001,1814.4
2018-08-25,876,82,9558,1900,90,94,4,5,2018,34,8,3,2,0,0,0.0431578947368421,588.4352178998184,9328.285714285714,0.041954887218045064,9420.0,7092.0,0.0378947368421052,0.0416666666666666,9185.142857142857,0.039774436090225504,1911.6
2018-08-26,877,95,8712,1900,90,0,0,6,2018,34,8,3,2,0,0,0.05,351.87956496379684,9254.57142857143,0.0434586466165413,8418.0,8880.0,0.0410526315789473,0.04,9474.857142857143,0.0410526315789473,1742.4
2018-08-27,878,90,9138,1900,90,18,0,0,2018,35,8,3,2,0,0,0.0473684210526315,48.01091102309579,9373.714285714286,0.04428571428571423,9336.0,7386.0,0.0436842105263157,0.0377777777777777,9451.714285714286,0.04067669172932325,1827.6
2018-08-28,879,92,8652,1900,90,0,0,1,2018,35,8,3,2,0,0,0.0484210526315789,-525.9716673741166,9181.714285714286,0.04586466165413529,9768.0,7566.0,0.0410526315789473,0.0405555555555555,9541.714285714286,0.04022556390977437,1730.4
2018-08-29,880,80,8064,1900,90,0,0,2,2018,35,8,3,2,0,0,0.0421052631578947,-1170.7573816598306,8997.42857142857,0.04593984962406011,9348.0,9546.0,0.0442105263157894,0.0366666666666666,9588.0,0.03984962406015031,1612.8
2018-08-30,881,77,8244,1900,90,0,0,3,2018,35,8,3,2,0,0,0.0405263157894736,-1043.3462318340462,8777.142857142857,0.04548872180451123,10572.0,6924.0,0.0421052631578947,0.0344444444444444,9677.142857142857,0.03887218045112776,1648.8
2018-08-31,882,87,9780,1900,90,143,53,4,2018,35,8,3,2,0,0,0.0457894736842105,379.46387269557033,8878.285714285714,0.045338345864661615,9300.0,7710.0,0.0347368421052631,0.0383333333333333,9597.42857142857,0.037669172932330776,1956.0
2018-09-01,883,84,10644,1900,90,313,223,5,2018,35,9,3,3,0,0,0.0442105263157894,1333.2923607569633,9033.42857142857,0.04548872180451123,10050.0,9210.0,0.0347368421052631,0.0433333333333333,9598.285714285714,0.036240601503759344,2128.8
2018-09-02,884,83,10002,1900,90,184,94,6,2018,35,9,3,3,0,0,0.0436842105263157,732.450993535228,9217.714285714286,0.04458646616541347,8742.0,8922.0,0.0384210526315789,0.0372222222222222,9427.714285714286,0.03586466165413528,2000.4
2018-09-03,885,85,10656,1900,90,317,227,0,2018,36,9,3,3,0,0,0.0447368421052631,190.29662530880955,9434.57142857143,0.044210526315789415,9960.0,9228.0,0.0368421052631578,0.0366666666666666,9204.857142857143,0.036315789473684155,2131.2
2018-09-04,886,80,9270,1900,90,34,0,1,2018,36,9,3,3,0,0,0.0421052631578947,-1119.1145245169753,9522.857142857143,0.04330827067669167,9210.0,8178.0,0.0326315789473684,0.0416666666666666,8990.57142857143,0.036240601503759344,1854.0
2018-09-05,887,82,10752,1900,90,333,243,2,2018,36,9,3,3,0,0,0.0431578947368421,700.3854754830281,9906.857142857143,0.0434586466165413,9354.0,8280.0,0.0342105263157894,0.0422222222222222,8738.57142857143,0.03541353383458641,2150.4
2018-09-06,888,88,9966,1900,90,182,92,3,2018,36,9,3,3,0,0,0.0463157894736842,243.2251967373814,10152.857142857143,0.04428571428571425,9378.0,8010.0,0.0394736842105263,0.0461111111111111,8479.714285714286,0.03533834586466162,1993.2
2018-09-07,889,91,9336,1900,90,59,0,4,2018,36,9,3,3,0,0,0.0478947368421052,111.17815840985656,10089.42857142857,0.044586466165413494,7740.0,7338.0,0.0378947368421052,0.0516666666666666,8506.285714285714,0.0358646616541353,1867.2
2018-09-08,890,85,8970,1900,90,0,0,5,2018,36,9,3,3,0,0,0.0447368421052631,-110.13621067160908,9850.285714285714,0.0446616541353383,8550.0,6978.0,0.0342105263157894,0.0494444444444444,8396.57142857143,0.03616541353383456,1794.0
2018-09-09,891,94,8622,1900,90,0,0,6,2018,36,9,3,3,0,0,0.0494736842105263,130.73670782094177,9653.142857142857,0.04548872180451124,6978.0,7584.0,0.0326315789473684,0.0494444444444444,8245.714285714286,0.03639097744360898,1724.4
2018-09-10,892,102,7896,1900,90,0,0,0,2018,37,9,3,3,0,0,0.0536842105263157,-1265.9890889769024,9258.857142857143,0.04676691729323305,8148.0,8586.0,0.0363157894736842,0.0488888888888888,8264.57142857143,0.03714285714285711,1579.2
2018-09-11,893,90,9504,1900,90,91,1,1,2018,37,9,3,3,0,0,0.0473684210526315,594.3140469115972,9292.285714285714,0.04751879699248116,9396.0,8070.0,0.0363157894736842,0.05,8058.857142857143,0.03804511278195485,1900.8
2018-09-12,894,91,9606,1900,90,113,23,2,2018,37,9,3,3,0,0,0.0478947368421052,969.528332625885,9128.57142857143,0.04819548872180446,8586.0,8076.0,0.0363157894736842,0.0433333333333333,8258.57142857143,0.040225563909774394,1921.2
2018-09-13,895,97,8010,1900,90,0,0,3,2018,37,9,3,3,0,0,0.0510526315789473,-565.9176604054754,8849.142857142857,0.048872180451127754,8322.0,9654.0,0.0410526315789473,0.0488888888888888,8300.57142857143,0.04195488721804507,1602.0
2018-09-14,896,100,7662,1900,90,0,0,4,2018,37,9,3,3,0,0,0.0526315789473684,-779.3932701615746,8610.0,0.04954887218045107,7872.0,6666.0,0.0431578947368421,0.0455555555555555,8157.428571428572,0.043308270676691685,1532.4
2018-09-15,897,97,7746,1900,90,0,0,5,2018,37,9,3,3,0,0,0.0510526315789473,-429.8504963858953,8435.142857142857,0.05045112781954881,7110.0,8604.0,0.0405263157894736,0.0488888888888888,8232.857142857143,0.043759398496240554,1549.2
2018-09-16,898,93,9120,1900,90,17,0,6,2018,37,9,3,3,0,0,0.0489473684210526,1593.0224221066564,8506.285714285714,0.050375939849624005,8376.0,8964.0,0.0478947368421052,0.0411111111111111,8333.142857142857,0.04383458646616538,1824.0
2018-09-17,899,90,7680,1900,90,0,0,0,2018,38,9,3,3,0,0,0.0473684210526315,-907.7033746911886,8475.42857142857,0.04947368421052626,8442.0,6168.0,0.0484210526315789,0.0438888888888888,8605.714285714286,0.0434586466165413,1536.0
2018-09-18,900,89,8892,1900,90,0,0,1,2018,38,9,3,3,0,0,0.0468421052631578,110.88547548302478,8388.0,0.04939849624060144,8394.0,8946.0,0.0457894736842105,0.0433333333333333,8868.0,0.042481203007518745,1778.4
2018-09-19,901,107,8040,1900,90,0,0,2,2018,38,9,3,3,0,0,0.0563157894736842,-884.4716673741168,8164.285714285715,0.05060150375939844,9114.0,7224.0,0.0394736842105263,0.0477777777777777,8964.857142857143,0.04022556390977439,1608.0
2018-09-20,902,116,8784,1900,90,0,0,3,2018,38,9,3,3,0,0,0.0610526315789473,376.9394824516676,8274.857142857143,0.05203007518796987,9024.0,8064.0,0.041578947368421,0.0511111111111111,8947.714285714286,0.0384210526315789,1756.8
2018-09-21,903,116,9108,1900,90,38,0,4,2018,38,9,3,3,0,0,0.0610526315789473,658.892444124141,8481.42857142857,0.05323308270676686,9780.0,8514.0,0.0405263157894736,0.0561111111111111,9049.714285714286,0.037067669172932284,1821.6
2018-09-22,904,102,9438,1900,90,90,0,5,2018,38,9,3,3,0,0,0.0536842105263157,1119.0066464712477,8723.142857142857,0.05360902255639092,8946.0,7794.0,0.0336842105263157,0.0588888888888888,8987.142857142857,0.03699248120300747,1887.6
2018-09-23,905,104,6420,1900,90,0,0,6,2018,38,9,3,3,0,0,0.0547368421052631,-1520.1204350362032,8337.42857142857,0.054436090225563845,9054.0,8922.0,0.0321052631578947,0.0516666666666666,8830.285714285714,0.03669172932330823,1284.0
2018-09-24,906,104,8700,1900,90,0,0,0,2018,39,9,3,3,0,0,0.0547368421052631,-49.70337469119045,8483.142857142857,0.05548872180451121,8322.0,6768.0,0.0357894736842105,0.0522222222222222,8634.0,0.0364661654135338,1740.0
2018-09-25,907,106,9228,1900,90,52,0,1,2018,39,9,3,3,0,0,0.0557894736842105,752.8854754830256,8531.142857142857,0.05676691729323303,9108.0,7116.0,0.0363157894736842,0.0516666666666666,8454.857142857143,0.03609022556390974,1845.6
2018-09-26,908,104,8364,1900,90,0,0,2,2018,39,9,3,3,0,0,0.0547368421052631,303.5283326258841,8577.42857142857,0.05654135338345858,8676.0,8670.0,0.0389473684210526,0.0444444444444444,8314.285714285714,0.03624060150375937,1672.8
2018-09-27,909,106,7800,1900,90,0,0,3,2018,39,9,3,3,0,0,0.0557894736842105,-316.489088976904,8436.857142857143,0.055789473684210465,7926.0,7836.0,0.0394736842105263,0.0422222222222222,8270.57142857143,0.03593984962406011,1560.0
2018-09-28,910,114,7278,1900,90,0,0,4,2018,39,9,3,3,0,0,0.06,-842.8218415901453,8175.428571428572,0.055639097744360856,8406.0,6690.0,0.0389473684210526,0.0405555555555555,8418.857142857143,0.03511278195488717,1455.6
2018-09-29,911,100,7224,1900,90,0,0,5,2018,39,9,3,3,0,0,0.0526315789473684,-691.2790678144669,7859.142857142857,0.05548872180451125,7692.0,8808.0,0.0310526315789473,0.0461111111111111,8365.714285714286,0.03353383458646612,1444.8
2018-09-30,912,102,7734,1900,90,0,0,6,2018,39,9,3,3,0,0,0.0536842105263157,211.3081363923684,8046.857142857143,0.05533834586466161,8070.0,8304.0,0.0331578947368421,0.0427777777777777,8611.714285714286,0.032105263157894685,1546.8
2018-10-01,913,100,9456,1900,90,92,2,0,2018,40,10,4,3,0,0,0.0526315789473684,642.0109110230958,8154.857142857143,0.05503759398496237,8016.0,9414.0,0.0336842105263157,0.045,8531.142857142857,0.031203007518796937,1891.2
2018-10-02,914,89,9036,1900,90,0,0,1,2018,40,10,4,3,0,0,0.0468421052631578,-5.685953088402755,8127.428571428572,0.053759398496240555,10146.0,8484.0,0.0305263157894736,0.0455555555555555,8499.42857142857,0.03172932330827063,1807.2
2018-10-03,915,94,8592,1900,90,0,0,2,2018,40,10,4,3,1,0,0.0494736842105263,-428.4716673741168,8160.0,0.05300751879699245,8304.0,8664.0,0.0278947368421052,0.0488888888888888,8664.857142857143,0.03263157894736837,1718.4
2018-10-04,916,93,10188,1900,90,231,141,3,2018,40,10,4,3,0,0,0.0489473684210526,1330.0823395945245,8501.142857142857,0.052030075187969885,9648.0,8820.0,0.0294736842105263,0.0533333333333333,8706.0,0.03375939849624056,2037.6
2018-10-05,917,92,8964,1900,90,0,0,4,2018,40,10,4,3,0,0,0.0484210526315789,133.46387269557033,8742.0,0.05037593984962402,7842.0,9852.0,0.0326315789473684,0.0477777777777777,8684.57142857143,0.034736842105263115,1792.8
2018-10-06,918,77,7764,1900,90,0,0,5,2018,40,10,4,3,0,0,0.0405263157894736,-1007.5647821001816,8819.142857142857,0.04864661654135333,7470.0,8232.0,0.0347368421052631,0.0494444444444444,8834.57142857143,0.03669172932330823,1552.8
2018-10-07,919,85,7518,1900,90,0,0,6,2018,40,10,4,3,0,0,0.0447368421052631,-728.9775778933445,8788.285714285714,0.047368421052631525,9228.0,6426.0,0.0394736842105263,0.045,8854.285714285714,0.03872180451127814,1503.6
2018-10-08,920,93,9990,1900,90,191,101,0,2018,41,10,4,3,0,0,0.0489473684210526,1205.153768165953,8864.57142857143,0.046842105263157845,8304.0,7014.0,0.041578947368421,0.0505555555555555,9030.0,0.04075187969924805,1998.0
2018-10-09,921,97,9870,1900,90,171,81,1,2018,41,10,4,3,0,0,0.0510526315789473,1306.5997611973128,8983.714285714286,0.04744360902255634,9996.0,9564.0,0.0373684210526315,0.0527777777777777,9328.285714285714,0.041954887218045064,1974.0
2018-10-10,922,97,7896,1900,90,0,0,2,2018,41,10,4,3,0,0,0.0510526315789473,-791.0430959455443,8884.285714285714,0.047669172932330764,9354.0,8670.0,0.041578947368421,0.0505555555555555,9254.57142857143,0.0434586466165413,1579.2
2018-10-11,923,103,7302,1900,90,0,0,3,2018,41,10,4,3,0,0,0.0542105263157894,-1339.9176604054755,8472.0,0.048421052631578886,9786.0,7854.0,0.0436842105263157,0.0488888888888888,9373.714285714286,0.04428571428571423,1460.4
2018-10-12,924,106,7506,1900,90,0,0,4,2018,41,10,4,3,0,0,0.0557894736842105,-632.8218415901434,8263.714285714286,0.04947368421052626,9072.0,7050.0,0.0468421052631578,0.0511111111111111,9181.714285714286,0.04586466165413529,1501.2
2018-10-13,925,93,9318,1900,90,57,0,5,2018,41,10,4,3,0,0,0.0489473684210526,1438.720932185534,8485.714285714286,0.05067669172932326,9558.0,6468.0,0.0431578947368421,0.0488888888888888,8997.42857142857,0.04593984962406011,1863.6
2018-10-14,926,99,8124,1900,90,0,0,6,2018,41,10,4,3,0,0,0.0521052631578947,393.02242210665554,8572.285714285714,0.051729323308270625,8712.0,6972.0,0.05,0.0416666666666666,8777.142857142857,0.04548872180451123,1624.8
2018-10-15,927,102,7194,1900,90,0,0,0,2018,42,10,4,3,0,0,0.0536842105263157,-1711.7033746911904,8172.857142857143,0.052406015037593935,9138.0,7908.0,0.0473684210526315,0.0488888888888888,8878.285714285714,0.045338345864661615,1438.8
2018-10-16,928,97,9300,1900,90,57,0,1,2018,42,10,4,3,0,0,0.0510526315789473,500.8854754830266,8091.428571428572,0.052406015037593935,8652.0,9054.0,0.0484210526315789,0.0533333333333333,9033.42857142857,0.04548872180451123,1860.0
2018-10-17,929,97,9834,1900,90,164,74,2,2018,42,10,4,3,0,0,0.0510526315789473,1490.671189768741,8368.285714285714,0.052406015037593935,8064.0,7728.0,0.0421052631578947,0.0522222222222222,9217.714285714286,0.04458646616541347,1966.8
2018-10-18,930,100,8874,1900,90,0,0,3,2018,42,10,4,3,0,0,0.0526315789473684,561.2251967373815,8592.857142857143,0.0521804511278195,8244.0,7518.0,0.0405263157894736,0.0516666666666666,9434.57142857143,0.044210526315789415,1774.8
2018-10-19,931,109,6852,1900,90,0,0,4,2018,42,10,4,3,0,0,0.0573684210526315,-1467.6789844472864,8499.42857142857,0.05240601503759392,9780.0,8472.0,0.0457894736842105,0.0516666666666666,9522.857142857143,0.04330827067669167,1370.4
2018-10-20,932,98,6816,1900,90,0,0,5,2018,42,10,4,3,0,0,0.051578947368421,-1349.5647821001817,8142.0,0.052781954887217986,10644.0,7434.0,0.0442105263157894,0.0538888888888888,9906.857142857143,0.0434586466165413,1363.2
2018-10-21,933,103,8832,1900,90,0,0,6,2018,42,10,4,3,0,0,0.0542105263157894,1485.8795649637989,8243.142857142857,0.05308270676691723,10002.0,6966.0,0.0436842105263157,0.0533333333333333,10152.857142857143,0.04428571428571425,1766.4
2018-10-22,934,102,7968,1900,90,0,0,0,2018,43,10,4,3,0,1,0.0536842105263157,-133.70337469118863,8353.714285714286,0.053082706766917225,10656.0,7062.0,0.0447368421052631,0.0527777777777777,10089.42857142857,0.044586466165413494,1593.6
2018-10-23,935,98,9468,1900,90,92,2,1,2018,43,10,4,3,0,1,0.051578947368421,1345.1711897687412,8377.714285714286,0.053157894736842036,9270.0,7596.0,0.0421052631578947,0.0494444444444444,9850.285714285714,0.0446616541353383,1893.6
2018-10-24,936,90,7074,1900,90,0,0,2,2018,43,10,4,3,0,1,0.0473684210526315,-1229.0430959455443,7983.428571428572,0.052631578947368356,10752.0,8346.0,0.0431578947368421,0.045,9653.142857142857,0.04548872180451124,1414.8
2018-10-25,937,78,7512,1900,90,0,0,3,2018,43,10,4,3,0,1,0.0410526315789473,-499.0605175483333,7788.857142857143,0.05097744360902249,9966.0,7608.0,0.0463157894736842,0.0433333333333333,9258.857142857143,0.04676691729323305,1502.4
2018-10-26,938,81,7092,1900,90,0,0,4,2018,43,10,4,3,0,1,0.0426315789473684,-771.6789844472866,7823.142857142857,0.048872180451127754,9336.0,7854.0,0.0478947368421052,0.0427777777777777,9292.285714285714,0.04751879699248116,1418.4
2018-10-27,939,79,8766,1900,90,0,0,5,2018,43,10,4,3,0,1,0.041578947368421,1409.578075042676,8101.714285714285,0.047443609022556336,8970.0,8502.0,0.0447368421052631,0.0405555555555555,9128.57142857143,0.04819548872180446,1753.2
2018-10-28,940,87,7710,1900,90,0,0,6,2018,43,10,4,3,0,1,0.0457894736842105,574.7367078209409,7941.428571428572,0.046240601503759346,8622.0,6462.0,0.0494736842105263,0.0355555555555555,8849.142857142857,0.048872180451127754,1542.0
2018-10-29,941,93,7662,1900,90,0,0,0,2018,44,10,4,3,0,1,0.0489473684210526,-660.8462318340473,7897.714285714285,0.04556390977443604,7896.0,7764.0,0.0536842105263157,0.0661111111111111,8610.0,0.04954887218045107,1532.4
2018-10-30,942,82,7164,1900,90,0,0,1,2018,44,10,4,3,0,1,0.0431578947368421,-1581.1145245169737,7568.571428571428,0.04436090225563906,9504.0,9258.0,0.0473684210526315,0.0355555555555555,8435.142857142857,0.05045112781954881,1432.8
2018-10-31,943,85,8502,1900,90,0,0,2,2018,44,10,4,3,0,1,0.0447368421052631,-7.614524516973688,7772.571428571428,0.043984962406015,9606.0,7200.0,0.0478947368421052,0.0355555555555555,8506.285714285714,0.050375939849624005,1700.4
2018-11-01,944,77,9174,1900,90,12,0,3,2018,44,11,4,3,0,1,0.0405263157894736,587.7966253088108,8010.0,0.04390977443609018,8010.0,9930.0,0.0510526315789473,0.0316666666666666,8475.42857142857,0.04947368421052626,1834.8
2018-11-02,945,75,10140,1900,90,203,113,4,2018,44,11,4,3,0,1,0.0394736842105263,1644.606729838427,8445.42857142857,0.043458646616541315,7662.0,8766.0,0.0526315789473684,0.0333333333333333,8388.0,0.04939849624060144,2028.0
2018-11-03,946,70,7806,1900,90,0,0,5,2018,44,11,4,3,0,0,0.0368421052631578,-792.4219249573229,8308.285714285714,0.042781954887218,7746.0,9468.0,0.0510526315789473,0.0344444444444444,8164.285714285715,0.05060150375939844,1561.2
2018-11-04,947,72,9168,1900,90,6,0,6,2018,44,11,4,3,0,0,0.0378947368421052,1118.1652792495124,8516.57142857143,0.04165413533834582,9120.0,7650.0,0.0489473684210526,0.0272222222222222,8274.857142857143,0.05203007518796987,1833.6
2018-11-05,948,75,7752,1900,90,0,0,0,2018,45,11,4,3,0,0,0.0394736842105263,-964.274803262618,8529.42857142857,0.040300751879699205,7680.0,7086.0,0.0473684210526315,0.0338888888888888,8481.42857142857,0.05323308270676686,1550.4
2018-11-06,949,62,9132,1900,90,0,0,1,2018,45,11,4,3,0,0,0.0326315789473684,774.3140469115981,8810.57142857143,0.038796992481202955,8892.0,7494.0,0.0468421052631578,0.0355555555555555,8723.142857142857,0.05360902255639092,1826.4
2018-11-07,950,57,7638,1900,90,0,0,2,2018,45,11,4,3,0,0,0.03,-813.3288102312599,8687.142857142857,0.03669172932330823,8040.0,7638.0,0.0563157894736842,0.0355555555555555,8337.42857142857,0.054436090225563845,1527.6
2018-11-08,951,58,7188,1900,90,0,0,3,2018,45,11,4,3,0,0,0.0305263157894736,-1090.489088976903,8403.42857142857,0.0352631578947368,8784.0,7128.0,0.0610526315789473,0.0322222222222222,8483.142857142857,0.05548872180451121,1437.6
2018-11-09,952,66,7722,1900,90,0,0,4,2018,45,11,4,3,0,0,0.0347368421052631,-433.1075558758581,8058.0,0.03458646616541349,9108.0,6360.0,0.0610526315789473,0.0405555555555555,8531.142857142857,0.05676691729323303,1544.4
2018-11-10,953,60,9150,1900,90,0,0,5,2018,45,11,4,3,0,0,0.031578947368421,1288.720932185534,8250.0,0.03383458646616537,9438.0,6930.0,0.0536842105263157,0.0377777777777777,8577.42857142857,0.05654135338345858,1830.0
2018-11-11,954,67,8880,1900,90,0,0,6,2018,45,11,4,3,0,0,0.0352631578947368,1447.3081363923702,8208.857142857143,0.03345864661654131,6420.0,7170.0,0.0547368421052631,0.0355555555555555,8436.857142857143,0.055789473684210465,1776.0
2018-11-12,955,75,7614,1900,90,0,0,0,2018,46,11,4,3,0,0,0.0394736842105263,-762.8462318340473,8189.142857142857,0.03345864661654131,8700.0,6360.0,0.0547368421052631,0.0338888888888888,8175.428571428572,0.055639097744360856,1522.8
2018-11-13,956,63,8322,1900,90,0,0,1,2018,46,11,4,3,0,0,0.0331578947368421,124.59976119731192,8073.428571428572,0.03353383458646613,9228.0,8610.0,0.0557894736842105,0.0338888888888888,7859.142857142857,0.05548872180451125,1664.4
2018-11-14,957,61,7614,1900,90,0,0,2,2018,46,11,4,3,0,0,0.0321052631578947,-161.04309594554525,8070.0,0.03383458646616537,8364.0,8322.0,0.0547368421052631,0.035,8046.857142857143,0.05533834586466161,1522.8
2018-11-15,958,66,7146,1900,90,0,0,3,2018,46,11,4,3,0,0,0.0347368421052631,-458.7748032626186,8064.0,0.03443609022556387,7800.0,7206.0,0.0557894736842105,0.0377777777777777,8154.857142857143,0.05503759398496237,1429.2
2018-11-16,959,78,6558,1900,90,0,0,4,2018,46,11,4,3,0,0,0.0410526315789473,-1158.2504130187158,7897.714285714285,0.03533834586466162,7278.0,7182.0,0.06,0.0361111111111111,8127.428571428572,0.053759398496240555,1311.6
2018-11-17,960,71,6882,1900,90,0,0,5,2018,46,11,4,3,0,0,0.0373684210526315,-495.8504963858953,7573.714285714285,0.036165413533834546,7224.0,6870.0,0.0526315789473684,0.0405555555555555,8160.0,0.05300751879699245,1376.4
2018-11-18,961,74,8610,1900,90,0,0,6,2018,46,11,4,3,0,0,0.0389473684210526,1597.3081363923693,7535.142857142857,0.03669172932330823,7734.0,6294.0,0.0536842105263157,0.0361111111111111,8501.142857142857,0.052030075187969885,1722.0
2018-11-19,962,88,9120,1900,90,12,0,0,2018,47,11,4,3,0,0,0.0463157894736842,883.725196737382,7750.285714285715,0.03766917293233079,9456.0,5724.0,0.0526315789473684,0.0372222222222222,8742.0,0.05037593984962402,1824.0
2018-11-20,963,79,7200,1900,90,0,0,1,2018,47,11,4,3,0,0,0.041578947368421,-1041.9716673741157,7590.0,0.03887218045112777,9036.0,6126.0,0.0468421052631578,0.0388888888888888,8819.142857142857,0.04864661654135333,1440.0
2018-11-21,964,72,8034,1900,90,0,0,2,2018,47,11,4,3,0,0,0.0378947368421052,-242.4716673741159,7650.0,0.0396992481203007,8592.0,7740.0,0.0494736842105263,0.0388888888888888,8788.285714285714,0.047368421052631525,1606.8
2018-11-22,965,72,9060,1900,90,0,0,3,2018,47,11,4,3,0,0,0.0378947368421052,1039.510911023097,7923.428571428572,0.04015037593984957,10188.0,7674.0,0.0489473684210526,0.0344444444444444,8864.57142857143,0.046842105263157845,1812.0
2018-11-23,966,73,6690,1900,90,0,0,4,2018,47,11,4,3,0,0,0.0384210526315789,-1073.393270161573,7942.285714285715,0.03977443609022551,8964.0,6048.0,0.0484210526315789,0.0327777777777777,8983.714285714286,0.04744360902255634,1338.0
2018-11-24,967,63,7812,1900,90,0,0,5,2018,47,11,4,3,0,0,0.0331578947368421,282.43521789981844,8075.142857142857,0.039172932330827026,7764.0,6402.0,0.0405263157894736,0.0333333333333333,8884.285714285714,0.047669172932330764,1562.4
2018-11-25,968,74,7740,1900,90,0,0,6,2018,47,11,4,3,0,0,0.0389473684210526,555.0224221066555,7950.857142857143,0.03917293233082703,7518.0,6444.0,0.0447368421052631,0.0288888888888888,8472.0,0.048421052631578886,1548.0
2018-11-26,969,72,8046,1900,90,0,0,0,2018,48,11,4,3,0,0,0.0378947368421052,102.8680538802389,7797.428571428572,0.037969924812030036,9990.0,5532.0,0.0489473684210526,0.0344444444444444,8263.714285714286,0.04947368421052626,1609.2
2018-11-27,970,81,6810,1900,90,0,0,1,2018,48,11,4,3,0,0,0.0426315789473684,-1238.2573816598303,7741.714285714285,0.03812030075187966,9870.0,6042.0,0.0510526315789473,0.04,8485.714285714286,0.05067669172932326,1362.0
2018-11-28,971,78,8598,1900,90,0,0,2,2018,48,11,4,3,0,0,0.0410526315789473,381.5283326258841,7822.285714285715,0.038571428571428534,7896.0,7632.0,0.0510526315789473,0.0388888888888888,8572.285714285714,0.051729323308270625,1719.6
2018-11-29,972,78,7716,1900,90,0,0,3,2018,48,11,4,3,0,0,0.0410526315789473,-379.0605175483333,7630.285714285715,0.0390225563909774,7302.0,6150.0,0.0542105263157894,0.0372222222222222,8172.857142857143,0.052406015037593935,1543.2
2018-11-30,973,91,7518,1900,90,0,0,4,2018,48,11,4,3,0,0,0.0478947368421052,-679.107555875859,7748.571428571428,0.04037593984962402,7506.0,7620.0,0.0557894736842105,0.0372222222222222,8091.428571428572,0.052406015037593935,1503.6
2018-12-01,974,72,9678,1900,90,108,18,5,2018,48,12,4,0,0,0,0.0378947368421052,1503.8637893283908,8015.142857142857,0.04105263157894732,9318.0,8082.0,0.0489473684210526,0.0383333333333333,8368.285714285714,0.052406015037593935,1935.6
2018-12-02,975,79,7812,1900,90,0,0,6,2018,48,12,4,0,0,0,0.041578947368421,137.59385067808307,8025.428571428572,0.04142857142857137,8124.0,6030.0,0.0521052631578947,0.0344444444444444,8592.857142857143,0.0521804511278195,1562.4
2018-12-03,976,88,9486,1900,90,86,0,0,2018,49,12,4,0,0,0,0.0463157894736842,789.4394824516683,8231.142857142857,0.04263157894736837,7194.0,6312.0,0.0536842105263157,0.0366666666666666,8499.42857142857,0.05240601503759392,1897.2
2018-12-04,977,90,7896,1900,90,0,0,1,2018,49,12,4,0,0,0,0.0473684210526315,-894.5430959455441,8386.285714285714,0.04330827067669167,9300.0,7158.0,0.0510526315789473,0.0422222222222222,8142.0,0.052781954887217986,1579.2
2018-12-05,978,85,8076,1900,90,0,0,2,2018,49,12,4,0,0,0,0.0447368421052631,-418.1859530884012,8311.714285714286,0.04383458646616536,9834.0,8406.0,0.0510526315789473,0.0394444444444444,8243.142857142857,0.05308270676691723,1615.2
2018-12-06,979,81,8220,1900,90,0,0,3,2018,49,12,4,0,0,0,0.0426315789473684,112.93948245166764,8383.714285714286,0.0440601503759398,8874.0,7644.0,0.0526315789473684,0.0366666666666666,8353.714285714286,0.053082706766917225,1644.0
2018-12-07,980,84,8268,1900,90,0,0,4,2018,49,12,4,0,0,0,0.0442105263157894,388.892444124141,8490.857142857143,0.04353383458646611,6852.0,6954.0,0.0573684210526315,0.0383333333333333,8377.714285714286,0.053157894736842036,1653.6
2018-12-08,981,73,8292,1900,90,0,0,5,2018,49,12,4,0,0,0,0.0384210526315789,727.2923607569625,8292.857142857143,0.04360902255639093,6816.0,6714.0,0.051578947368421,0.0327777777777777,7983.428571428572,0.052631578947368356,1658.4
